pedon_Key,User_pedon_ID,peiid,soil_name,class_type,classification_name,pedlabsampnum,site_key,project_key,siteiid,usiteid,Primary_Lab_Report,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name,lat,long
70361,S2013CO029013a,916701,unnamed,family,"Clayey-skeletal, mixed, active, mesic, shallow Typic Haplogypsids",13N96759,68388,5800,925394,S2013CO029013a,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70361&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029013a,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916701,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70362,S2013CO029013b,916702,unnamed,family,"Fine-silty, mixed, active, mesic Typic Haplocambids",13N96760,68389,5800,925395,S2013CO029013b,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70362&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029013b,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916702,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70363,S2013CO029014,916703,unnamed,family,"Fine, mixed, active, mesic Typic Haplargids",13N96761,68390,5800,925396,S2013CO029014,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70363&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029014,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916703,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70364,S2013CO029015,916821,montrose,series,"Fine, mixed, active, mesic Typic Haplargids",13N96762,68391,5800,925397,S2013CO029015,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70364&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029015,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916821,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO677,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties",38.622520100,-107.888679500
70365,S2013CO029016,916822,unnamed,family,"Clayey, mixed, active, mesic, shallow Typic Haplargids",13N96763,68392,5800,925398,S2013CO029016,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70365&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029016,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916822,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO677,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties",38.622520100,-107.888679500
70366,S2013CO029017,916705,unnamed,family,"Fine, mixed, active, mesic Ustic Haplocambids",13N96764,68393,5800,925399,S2013CO029017,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70366&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029017,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916705,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO677,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties",38.622520100,-107.888679500
70367,S2013CO029018,916706,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Ustic Haplocambids",13N96765,68394,5800,925400,S2013CO029018,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70367&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029018,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916706,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70368,S2013CO029019,916823,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Typic Torriorthents",13N96766,68395,5800,925401,S2013CO029019,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70368&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029019,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916823,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70369,S2013CO029020,916709,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Typic Haplocambids",13N96767,68396,5800,925402,S2013CO029020,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70369&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029020,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916709,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70370,S2013CO029021,916710,unnamed,family,"Clayey, mixed, active, mesic, shallow Typic Haplogypsids",13N96768,68397,5800,925403,S2013CO029021,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70370&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029021,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916710,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70371,S2013CO029011,916819,unnamed,family,"Fine-silty, mixed, active, mesic Typic Haplargids",13N97170,68398,5800,925392,S2013CO029011,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70371&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029011,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916819,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70372,S2013CO029022,916824,unnamed,family,"Fine-silty, mixed, active, mesic Typic Haplargids",13N97171,68399,5800,925404,S2013CO029022,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70372&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029022,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916824,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70373,S2013CO029023,916711,unnamed,family,"Clayey-skeletal, mixed, active, mesic, shallow Typic Haplocambids",13N97172,68400,5800,925405,S2013CO029023,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70373&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029023,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916711,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO677,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties",38.622520100,-107.888679500
70374,S2013CO029024,916712,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Typic Haplocambids",13N97173,68401,5800,925406,S2013CO029024,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70374&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029024,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916712,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70375,S2013CO029025,916713,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Ustic Torriorthents",13N97174,68402,5800,925407,S2013CO029025,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70375&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029025,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70376,S2013CO029026,916825,unnamed,family,"Fine, mixed, active, mesic Ustic Haplargids",13N97175,68403,5800,925408,S2013CO029026,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70376&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029026,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916825,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70377,S2013CO029027,916826,unnamed,family,"Fine-silty, mixed, active, mesic, shallow Ustic Haplargids",13N97176,68404,5800,925409,S2013CO029027,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70377&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029027,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916826,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70378,S2013CO029028,916827,unnamed,family,"Fine, mixed, active, mesic Typic Haplargids",13N97177,68405,5800,925410,S2013CO029028,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70378&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CO029028,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=916827,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6225,-107.889",US,United States,CO,Colorado,CO029,Delta,34B,Warm Central Desertic Basins and Plateaus,CO679,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties",38.622520100,-107.888679500
70411,S2013CA037001,853525,cropley,series,"Fine, smectitic, thermic Aridic Haploxererts",13N56578,68438,5804,870412,S2013CA037001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70411&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853525,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.0306,-117.925",US,United States,CA,California,CA037,Los Angeles,19,Southern California Coastal Plain,CA696,"Los Angeles County, California, Southeastern Part",34.030555600,-117.924722200
70412,S2013CA037002,853526,vertic calcixerolls,family,"Fine, smectitic, thermic Vertic Calcixerolls",13N56579,68439,5804,870413,S2013CA037002,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70412&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853526,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.0653,-117.821",US,United States,CA,California,CA037,Los Angeles,20,Southern California Mountains,CA696,"Los Angeles County, California, Southeastern Part",34.065305600,-117.820666700
70413,S2013CA037003,853527,san emigdio,series,"Coarse-loamy, mixed, superactive, calcareous, thermic Typic Xerofluvents",13N56580,68440,5804,870414,S2013CA037003,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70413&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853527,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=33.8455,-118.103",US,United States,CA,California,CA037,Los Angeles,19,Southern California Coastal Plain,CA696,"Los Angeles County, California, Southeastern Part",33.845472200,-118.103277800
70414,S2013CA037004,853528,apollo,taxadjunct,"Fine-loamy, mixed, superactive, thermic Typic Haploxerolls",13N56581,68441,5804,870415,S2013CA037004,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70414&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853528,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=33.9819,-117.949",US,United States,CA,California,CA037,Los Angeles,20,Southern California Mountains,CA696,"Los Angeles County, California, Southeastern Part",33.981916700,-117.948777800
70415,S2013CA037005,853529,palmview,series,"Coarse-loamy, mixed, superactive, nonacid, thermic Typic Xerorthents",13N56582,68442,5804,870416,S2013CA037005,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70415&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853529,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.0817,-117.918",US,United States,CA,California,CA037,Los Angeles,19,Southern California Coastal Plain,CA696,"Los Angeles County, California, Southeastern Part",34.081666700,-117.917500000
70416,S2013CA037006,853530,palmview,series,"Coarse-loamy, spolic, mixed, superactive, nonacid, thermic Anthraltic Xerorthents",13N56583,68443,5804,870417,S2013CA037006,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70416&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853530,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.1778,-118.382",US,United States,CA,California,CA037,Los Angeles,19,Southern California Coastal Plain,CA696,"Los Angeles County, California, Southeastern Part",34.177844100,-118.381521500
70417,S2013CA037007,853531,tujunga,series,"Mixed, thermic Typic Xeropsamments",13N56584,68444,5804,870418,S2013CA037007,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70417&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013CA037007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=853531,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.1607,-118.382",US,United States,CA,California,CA037,Los Angeles,19,Southern California Coastal Plain,CA696,"Los Angeles County, California, Southeastern Part",34.160666700,-118.382166700
70418,S2013MA023001,898712,hooksan,taxadjunct,"Mixed, mesic Typic Udipsamments",13N96698,68445,5805,845763,S2013MA023001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70418&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013MA023001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=898712,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.1234,-70.6788",US,United States,MA,Massachusetts,MA023,Plymouth,144A,"New England and Eastern New York Upland, Southern Part",MA023,"Plymouth County, Massachusetts",42.123361100,-70.678805600
70419,S2013MA001001,873184,hooksan,taxadjunct,"Mixed, mesic Typic Udipsamments",13N96699,68446,5805,845764,S2013MA001001,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=70419&r=1&submit1=Get+Report,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S2013MA001001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=873184,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.0681,-70.2129",US,United States,MA,Massachusetts,MA001,Barnstable,149B,Long Island-Cape Cod Coastal Lowland,MA001,"Barnstable County, Massachusetts",42.068138900,-70.212916700
